date,air_temperature,lat,long,station,season,month,year
2022-04-26,8.89,54.614,-3.155,1,2,4,2022
2022-04-27,7.21,54.614,-3.155,1,2,4,2022
2022-04-28,5.54,54.614,-3.155,1,2,4,2022
2022-04-29,7.87,54.614,-3.155,1,2,4,2022
2022-04-30,8.67,54.614,-3.155,1,2,4,2022
2022-05-01,11.13,54.614,-3.155,1,2,5,2022
2022-05-02,11.42,54.614,-3.155,1,2,5,2022
2022-05-03,10.75,54.614,-3.155,1,2,5,2022
2022-05-04,11.0,54.614,-3.155,1,2,5,2022
2022-05-05,11.68,54.614,-3.155,1,2,5,2022
2022-05-06,12.59,54.614,-3.155,1,2,5,2022
2022-05-07,11.42,54.614,-3.155,1,2,5,2022
2022-05-08,13.68,54.614,-3.155,1,2,5,2022
2022-05-09,13.31,54.614,-3.155,1,2,5,2022
2022-05-10,12.47,54.614,-3.155,1,2,5,2022
2022-05-11,11.52,54.614,-3.155,1,2,5,2022
2022-05-12,11.03,54.614,-3.155,1,2,5,2022
2022-05-13,12.25,54.614,-3.155,1,2,5,2022
2022-05-14,13.25,54.614,-3.155,1,2,5,2022
2022-05-15,14.78,54.614,-3.155,1,2,5,2022
2022-05-16,13.92,54.614,-3.155,1,2,5,2022
2022-05-17,14.92,54.614,-3.155,1,2,5,2022
2022-05-18,14.86,54.614,-3.155,1,2,5,2022
2022-05-19,13.26,54.614,-3.155,1,2,5,2022
2022-05-20,12.31,54.614,-3.155,1,2,5,2022
2022-05-21,12.81,54.614,-3.155,1,2,5,2022
2022-05-22,13.22,54.614,-3.155,1,2,5,2022
2022-05-23,12.32,54.614,-3.155,1,2,5,2022
2022-05-24,11.7,54.614,-3.155,1,2,5,2022
2022-05-25,12.44,54.614,-3.155,1,2,5,2022
2022-05-26,12.51,54.614,-3.155,1,2,5,2022
2022-05-27,11.57,54.614,-3.155,1,2,5,2022
2022-05-28,11.84,54.614,-3.155,1,2,5,2022
2022-05-29,10.52,54.614,-3.155,1,2,5,2022
2022-05-30,9.56,54.614,-3.155,1,2,5,2022
2022-05-31,8.95,54.614,-3.155,1,2,5,2022
2022-06-01,11.39,54.614,-3.155,1,3,6,2022
2022-06-02,12.64,54.614,-3.155,1,3,6,2022
2022-06-03,12.74,54.614,-3.155,1,3,6,2022
2022-06-04,13.29,54.614,-3.155,1,3,6,2022
2022-06-05,12.3,54.614,-3.155,1,3,6,2022
2022-06-06,12.92,54.614,-3.155,1,3,6,2022
2022-06-07,14.32,54.614,-3.155,1,3,6,2022
2022-06-08,14.09,54.614,-3.155,1,3,6,2022
2022-06-09,13.65,54.614,-3.155,1,3,6,2022
2022-06-10,15.01,54.614,-3.155,1,3,6,2022
2022-06-11,14.07,54.614,-3.155,1,3,6,2022
2022-06-12,12.38,54.614,-3.155,1,3,6,2022
2022-06-13,12.5,54.614,-3.155,1,3,6,2022
2022-06-14,13.45,54.614,-3.155,1,3,6,2022
2022-06-15,14.08,54.614,-3.155,1,3,6,2022
2022-06-16,16.79,54.614,-3.155,1,3,6,2022
2022-06-17,16.74,54.614,-3.155,1,3,6,2022
2022-06-18,12.13,54.614,-3.155,1,3,6,2022
2022-06-19,14.13,54.614,-3.155,1,3,6,2022
2022-06-20,14.8,54.614,-3.155,1,3,6,2022
2022-06-21,15.36,54.614,-3.155,1,3,6,2022
2022-06-22,14.75,54.614,-3.155,1,3,6,2022
2022-06-23,18.52,54.614,-3.155,1,3,6,2022
2022-06-24,17.04,54.614,-3.155,1,3,6,2022
2022-06-25,14.58,54.614,-3.155,1,3,6,2022
2022-06-26,13.08,54.614,-3.155,1,3,6,2022
2022-06-27,13.34,54.614,-3.155,1,3,6,2022
2022-06-28,13.95,54.614,-3.155,1,3,6,2022
2022-06-29,15.12,54.614,-3.155,1,3,6,2022
2022-06-30,14.46,54.614,-3.155,1,3,6,2022
2022-07-01,13.68,54.614,-3.155,1,3,7,2022
2022-07-02,14.26,54.614,-3.155,1,3,7,2022
2022-07-03,14.28,54.614,-3.155,1,3,7,2022
2022-07-04,12.89,54.614,-3.155,1,3,7,2022
2022-07-05,14.29,54.614,-3.155,1,3,7,2022
2022-07-06,15.14,54.614,-3.155,1,3,7,2022
2022-07-07,16.47,54.614,-3.155,1,3,7,2022
2022-07-08,15.14,54.614,-3.155,1,3,7,2022
2022-07-09,16.26,54.614,-3.155,1,3,7,2022
2022-07-10,16.7,54.614,-3.155,1,3,7,2022
2022-07-11,18.52,54.614,-3.155,1,3,7,2022
2022-07-12,19.46,54.614,-3.155,1,3,7,2022
2022-07-13,14.95,54.614,-3.155,1,3,7,2022
2022-07-14,14.4,54.614,-3.155,1,3,7,2022
2022-07-15,15.16,54.614,-3.155,1,3,7,2022
2022-07-16,14.28,54.614,-3.155,1,3,7,2022
2022-07-17,20.3,54.614,-3.155,1,3,7,2022
2022-07-18,24.25,54.614,-3.155,1,3,7,2022
2022-07-19,25.44,54.614,-3.155,1,3,7,2022
2022-07-20,18.0,54.614,-3.155,1,3,7,2022
2022-07-21,15.62,54.614,-3.155,1,3,7,2022
2022-07-22,15.61,54.614,-3.155,1,3,7,2022
2022-07-23,15.97,54.614,-3.155,1,3,7,2022
2022-07-24,18.26,54.614,-3.155,1,3,7,2022
2022-07-25,15.21,54.614,-3.155,1,3,7,2022
2022-07-26,15.15,54.614,-3.155,1,3,7,2022
2022-07-27,13.89,54.614,-3.155,1,3,7,2022
2022-07-28,14.66,54.614,-3.155,1,3,7,2022
2022-07-29,17.17,54.614,-3.155,1,3,7,2022
2022-07-30,17.51,54.614,-3.155,1,3,7,2022
2022-07-31,16.65,54.614,-3.155,1,3,7,2022
2022-08-01,15.8,54.614,-3.155,1,3,8,2022
2022-08-02,18.99,54.614,-3.155,1,3,8,2022
2022-08-03,16.65,54.614,-3.155,1,3,8,2022
2022-08-04,14.04,54.614,-3.155,1,3,8,2022
2022-08-05,13.09,54.614,-3.155,1,3,8,2022
2022-08-06,13.53,54.614,-3.155,1,3,8,2022
2022-08-07,15.37,54.614,-3.155,1,3,8,2022
2022-08-08,15.88,54.614,-3.155,1,3,8,2022
2022-08-09,16.09,54.614,-3.155,1,3,8,2022
2022-08-10,17.65,54.614,-3.155,1,3,8,2022
2022-08-11,18.44,54.614,-3.155,1,3,8,2022
2022-08-12,20.06,54.614,-3.155,1,3,8,2022
2022-08-13,21.42,54.614,-3.155,1,3,8,2022
2022-08-14,21.08,54.614,-3.155,1,3,8,2022
2022-08-15,18.38,54.614,-3.155,1,3,8,2022
2022-08-16,16.02,54.614,-3.155,1,3,8,2022
2022-08-17,15.52,54.614,-3.155,1,3,8,2022
2022-08-18,16.43,54.614,-3.155,1,3,8,2022
2022-08-19,15.48,54.614,-3.155,1,3,8,2022
2022-08-20,15.04,54.614,-3.155,1,3,8,2022
2022-08-21,14.06,54.614,-3.155,1,3,8,2022
2022-08-22,15.39,54.614,-3.155,1,3,8,2022
2022-08-23,18.23,54.614,-3.155,1,3,8,2022
2022-08-24,16.87,54.614,-3.155,1,3,8,2022
2022-08-25,13.43,54.614,-3.155,1,3,8,2022
2022-08-26,14.9,54.614,-3.155,1,3,8,2022
2022-08-27,15.2,54.614,-3.155,1,3,8,2022
2022-08-28,15.33,54.614,-3.155,1,3,8,2022
2022-08-29,15.86,54.614,-3.155,1,3,8,2022
2022-08-30,14.3,54.614,-3.155,1,3,8,2022
2022-08-31,12.52,54.614,-3.155,1,3,8,2022
2022-09-01,14.75,54.614,-3.155,1,4,9,2022
2022-09-02,16.08,54.614,-3.155,1,4,9,2022
2022-09-03,18.1,54.614,-3.155,1,4,9,2022
2022-09-04,18.29,54.614,-3.155,1,4,9,2022
2022-09-05,19.19,54.614,-3.155,1,4,9,2022
2022-09-06,15.85,54.614,-3.155,1,4,9,2022
2022-09-07,15.77,54.614,-3.155,1,4,9,2022
2022-09-08,14.44,54.614,-3.155,1,4,9,2022
2022-09-09,13.76,54.614,-3.155,1,4,9,2022
2022-09-10,14.68,54.614,-3.155,1,4,9,2022
2022-09-11,14.63,54.614,-3.155,1,4,9,2022
2022-09-12,15.06,54.614,-3.155,1,4,9,2022
2022-09-13,13.33,54.614,-3.155,1,4,9,2022
2022-09-14,12.28,54.614,-3.155,1,4,9,2022
2022-09-15,11.63,54.614,-3.155,1,4,9,2022
2022-09-16,10.16,54.614,-3.155,1,4,9,2022
2022-09-17,8.58,54.614,-3.155,1,4,9,2022
2022-09-18,12.11,54.614,-3.155,1,4,9,2022
2022-09-19,12.93,54.614,-3.155,1,4,9,2022
2022-09-20,13.68,54.614,-3.155,1,4,9,2022
2022-09-21,13.5,54.614,-3.155,1,4,9,2022
2022-09-22,14.18,54.614,-3.155,1,4,9,2022
2022-09-23,10.42,54.614,-3.155,1,4,9,2022
2022-09-24,8.9,54.614,-3.155,1,4,9,2022
2022-09-25,9.87,54.614,-3.155,1,4,9,2022
2022-09-26,10.4,54.614,-3.155,1,4,9,2022
2022-09-27,9.36,54.614,-3.155,1,4,9,2022
2022-09-28,9.07,54.614,-3.155,1,4,9,2022
2022-09-29,12.42,54.614,-3.155,1,4,9,2022
2022-09-30,12.36,54.614,-3.155,1,4,9,2022
2022-10-01,12.57,54.614,-3.155,1,4,10,2022
2022-10-02,12.78,54.614,-3.155,1,4,10,2022
2022-10-03,13.31,54.614,-3.155,1,4,10,2022
2022-10-04,15.37,54.614,-3.155,1,4,10,2022
2022-10-05,12.17,54.614,-3.155,1,4,10,2022
2022-10-06,14.2,54.614,-3.155,1,4,10,2022
2022-10-07,12.35,54.614,-3.155,1,4,10,2022
2022-10-08,10.82,54.614,-3.155,1,4,10,2022
2022-10-09,11.9,54.614,-3.155,1,4,10,2022
2022-10-10,10.34,54.614,-3.155,1,4,10,2022
2022-10-11,10.97,54.614,-3.155,1,4,10,2022
2022-10-12,11.52,54.614,-3.155,1,4,10,2022
2022-10-13,8.7,54.614,-3.155,1,4,10,2022
2022-10-14,10.32,54.614,-3.155,1,4,10,2022
2022-10-15,10.1,54.614,-3.155,1,4,10,2022
2022-10-16,10.57,54.614,-3.155,1,4,10,2022
2022-10-17,13.32,54.614,-3.155,1,4,10,2022
2022-10-18,10.83,54.614,-3.155,1,4,10,2022
2022-10-19,10.85,54.614,-3.155,1,4,10,2022
2022-10-20,11.92,54.614,-3.155,1,4,10,2022
2022-10-21,11.75,54.614,-3.155,1,4,10,2022
2022-10-22,13.56,54.614,-3.155,1,4,10,2022
2022-10-23,13.35,54.614,-3.155,1,4,10,2022
2022-10-24,11.41,54.614,-3.155,1,4,10,2022
2022-10-25,13.1,54.614,-3.155,1,4,10,2022
2022-10-26,14.45,54.614,-3.155,1,4,10,2022
2022-10-27,14.48,54.614,-3.155,1,4,10,2022
2022-10-28,14.64,54.614,-3.155,1,4,10,2022
2022-10-29,13.54,54.614,-3.155,1,4,10,2022
2022-10-30,13.31,54.614,-3.155,1,4,10,2022
2022-10-31,13.37,54.614,-3.155,1,4,10,2022
2022-11-01,10.38,54.614,-3.155,1,4,11,2022
2022-11-02,10.26,54.614,-3.155,1,4,11,2022
2022-11-03,7.64,54.614,-3.155,1,4,11,2022
2022-11-04,5.47,54.614,-3.155,1,4,11,2022
2022-11-05,8.97,54.614,-3.155,1,4,11,2022
2022-11-06,9.24,54.614,-3.155,1,4,11,2022
2022-11-07,12.12,54.614,-3.155,1,4,11,2022
2022-11-08,10.74,54.614,-3.155,1,4,11,2022
2022-11-09,11.36,54.614,-3.155,1,4,11,2022
2022-11-10,14.58,54.614,-3.155,1,4,11,2022
2022-11-11,15.15,54.614,-3.155,1,4,11,2022
2022-11-12,12.72,54.614,-3.155,1,4,11,2022
2022-11-13,14.07,54.614,-3.155,1,4,11,2022
2022-11-14,12.45,54.614,-3.155,1,4,11,2022
2022-11-15,8.93,54.614,-3.155,1,4,11,2022
2022-11-16,7.47,54.614,-3.155,1,4,11,2022
2022-11-17,7.82,54.614,-3.155,1,4,11,2022
2022-11-18,8.66,54.614,-3.155,1,4,11,2022
2022-11-19,8.36,54.614,-3.155,1,4,11,2022
2022-11-20,6.1,54.614,-3.155,1,4,11,2022
2022-11-21,5.04,54.614,-3.155,1,4,11,2022
2022-11-22,6.82,54.614,-3.155,1,4,11,2022
2022-11-23,7.93,54.614,-3.155,1,4,11,2022
2022-11-24,8.76,54.614,-3.155,1,4,11,2022
2022-11-25,9.59,54.614,-3.155,1,4,11,2022
2022-11-26,10.45,54.614,-3.155,1,4,11,2022
2022-11-27,10.39,54.614,-3.155,1,4,11,2022
2022-11-28,6.52,54.614,-3.155,1,4,11,2022
2022-11-29,3.59,54.614,-3.155,1,4,11,2022
2022-11-30,1.84,54.614,-3.155,1,4,11,2022
2022-12-01,6.23,54.614,-3.155,1,1,12,2022
2022-12-02,6.68,54.614,-3.155,1,1,12,2022
2022-12-03,3.72,54.614,-3.155,1,1,12,2022
2022-12-04,4.52,54.614,-3.155,1,1,12,2022
2022-12-05,5.27,54.614,-3.155,1,1,12,2022
2022-12-06,2.58,54.614,-3.155,1,1,12,2022
2022-12-07,-1.0,54.614,-3.155,1,1,12,2022
2022-12-08,-2.79,54.614,-3.155,1,1,12,2022
2022-12-09,-3.14,54.614,-3.155,1,1,12,2022
2022-12-10,-1.07,54.614,-3.155,1,1,12,2022
2022-12-11,-2.92,54.614,-3.155,1,1,12,2022
2022-12-12,-3.9,54.614,-3.155,1,1,12,2022
2022-12-13,-3.66,54.614,-3.155,1,1,12,2022
2022-12-14,-4.02,54.614,-3.155,1,1,12,2022
2022-12-15,-6.09,54.614,-3.155,1,1,12,2022
2022-12-16,-0.27,54.614,-3.155,1,1,12,2022
2022-12-17,4.45,54.614,-3.155,1,1,12,2022
2022-12-18,3.61,54.614,-3.155,1,1,12,2022
2022-12-19,11.02,54.614,-3.155,1,1,12,2022
2022-12-20,8.51,54.614,-3.155,1,1,12,2022
2022-12-21,7.94,54.614,-3.155,1,1,12,2022
2022-12-22,6.99,54.614,-3.155,1,1,12,2022
2022-12-23,5.68,54.614,-3.155,1,1,12,2022
2022-12-24,8.48,54.614,-3.155,1,1,12,2022
2022-12-25,9.28,54.614,-3.155,1,1,12,2022
2022-12-26,3.76,54.614,-3.155,1,1,12,2022
2022-12-27,6.11,54.614,-3.155,1,1,12,2022
2022-12-28,8.45,54.614,-3.155,1,1,12,2022
2022-12-29,6.79,54.614,-3.155,1,1,12,2022
2022-12-30,7.99,54.614,-3.155,1,1,12,2022
2022-12-31,6.17,54.614,-3.155,1,1,12,2022
2020-01-01,5.82,54.614,-3.155,1,1,1,2020
2020-01-02,9.32,54.614,-3.155,1,1,1,2020
2020-01-03,6.19,54.614,-3.155,1,1,1,2020
2020-01-04,7.57,54.614,-3.155,1,1,1,2020
2020-01-05,9.23,54.614,-3.155,1,1,1,2020
2020-01-06,8.38,54.614,-3.155,1,1,1,2020
2020-01-07,10.5,54.614,-3.155,1,1,1,2020
2020-01-08,7.28,54.614,-3.155,1,1,1,2020
2020-01-09,3.46,54.614,-3.155,1,1,1,2020
2020-01-10,4.3,54.614,-3.155,1,1,1,2020
2020-01-11,10.25,54.614,-3.155,1,1,1,2020
2020-01-12,6.37,54.614,-3.155,1,1,1,2020
2020-01-13,7.0,54.614,-3.155,1,1,1,2020
2020-01-14,5.81,54.614,-3.155,1,1,1,2020
2020-01-15,7.12,54.614,-3.155,1,1,1,2020
2020-01-16,8.65,54.614,-3.155,1,1,1,2020
2020-01-17,5.45,54.614,-3.155,1,1,1,2020
2020-01-18,3.87,54.614,-3.155,1,1,1,2020
2020-01-19,2.43,54.614,-3.155,1,1,1,2020
2020-01-20,6.23,54.614,-3.155,1,1,1,2020
2020-01-21,7.77,54.614,-3.155,1,1,1,2020
2020-01-22,8.28,54.614,-3.155,1,1,1,2020
2020-01-23,7.05,54.614,-3.155,1,1,1,2020
2020-01-24,7.48,54.614,-3.155,1,1,1,2020
2020-01-25,7.11,54.614,-3.155,1,1,1,2020
2020-01-26,6.27,54.614,-3.155,1,1,1,2020
2020-01-27,4.96,54.614,-3.155,1,1,1,2020
2020-01-28,3.86,54.614,-3.155,1,1,1,2020
2020-01-29,6.46,54.614,-3.155,1,1,1,2020
2020-01-30,9.35,54.614,-3.155,1,1,1,2020
2020-01-31,10.38,54.614,-3.155,1,1,1,2020
2020-02-01,8.13,54.614,-3.155,1,1,2,2020
2020-02-02,7.18,54.614,-3.155,1,1,2,2020
2020-02-03,6.57,54.614,-3.155,1,1,2,2020
2020-02-04,6.43,54.614,-3.155,1,1,2,2020
2020-02-05,3.61,54.614,-3.155,1,1,2,2020
2020-02-06,2.84,54.614,-3.155,1,1,2,2020
2020-02-07,6.7,54.614,-3.155,1,1,2,2020
2020-02-08,7.72,54.614,-3.155,1,1,2,2020
2020-02-09,9.25,54.614,-3.155,1,1,2,2020
2020-02-10,4.85,54.614,-3.155,1,1,2,2020
2020-02-11,3.75,54.614,-3.155,1,1,2,2020
2020-02-12,3.68,54.614,-3.155,1,1,2,2020
2020-02-13,4.27,54.614,-3.155,1,1,2,2020
2020-02-14,6.7,54.614,-3.155,1,1,2,2020
2020-02-15,8.53,54.614,-3.155,1,1,2,2020
2020-02-16,7.11,54.614,-3.155,1,1,2,2020
2020-02-17,6.42,54.614,-3.155,1,1,2,2020
2020-02-18,5.22,54.614,-3.155,1,1,2,2020
2020-02-19,6.39,54.614,-3.155,1,1,2,2020
2020-02-20,6.53,54.614,-3.155,1,1,2,2020
2020-02-21,8.11,54.614,-3.155,1,1,2,2020
2020-02-22,6.77,54.614,-3.155,1,1,2,2020
2020-02-23,4.95,54.614,-3.155,1,1,2,2020
2020-02-24,4.92,54.614,-3.155,1,1,2,2020
2020-02-25,3.53,54.614,-3.155,1,1,2,2020
2020-02-26,3.05,54.614,-3.155,1,1,2,2020
2020-02-27,3.45,54.614,-3.155,1,1,2,2020
2020-02-28,5.71,54.614,-3.155,1,1,2,2020
2020-02-29,5.94,54.614,-3.155,1,1,2,2020
2020-03-01,5.49,54.614,-3.155,1,2,3,2020
2020-03-02,4.55,54.614,-3.155,1,2,3,2020
2020-03-03,4.93,54.614,-3.155,1,2,3,2020
2020-03-04,3.4,54.614,-3.155,1,2,3,2020
2020-03-05,2.87,54.614,-3.155,1,2,3,2020
2020-03-06,3.87,54.614,-3.155,1,2,3,2020
2020-03-07,8.52,54.614,-3.155,1,2,3,2020
2020-03-08,7.81,54.614,-3.155,1,2,3,2020
2020-03-09,7.03,54.614,-3.155,1,2,3,2020
2020-03-10,9.12,54.614,-3.155,1,2,3,2020
2020-03-11,7.05,54.614,-3.155,1,2,3,2020
2020-03-12,4.92,54.614,-3.155,1,2,3,2020
2020-03-13,5.06,54.614,-3.155,1,2,3,2020
2020-03-14,7.43,54.614,-3.155,1,2,3,2020
2020-03-15,7.61,54.614,-3.155,1,2,3,2020
2020-03-16,6.99,54.614,-3.155,1,2,3,2020
2020-03-17,9.94,54.614,-3.155,1,2,3,2020
2020-03-18,5.9,54.614,-3.155,1,2,3,2020
2020-03-19,3.83,54.614,-3.155,1,2,3,2020
2020-03-20,3.68,54.614,-3.155,1,2,3,2020
2020-03-21,5.21,54.614,-3.155,1,2,3,2020
2020-03-22,6.16,54.614,-3.155,1,2,3,2020
2020-03-23,7.96,54.614,-3.155,1,2,3,2020
2020-03-24,10.15,54.614,-3.155,1,2,3,2020
2020-03-25,11.18,54.614,-3.155,1,2,3,2020
2020-03-26,9.49,54.614,-3.155,1,2,3,2020
2020-03-27,7.72,54.614,-3.155,1,2,3,2020
2020-03-28,6.15,54.614,-3.155,1,2,3,2020
2020-03-29,3.98,54.614,-3.155,1,2,3,2020
2020-03-30,6.85,54.614,-3.155,1,2,3,2020
2020-03-31,6.86,54.614,-3.155,1,2,3,2020
2020-04-01,7.1,54.614,-3.155,1,2,4,2020
2020-04-02,7.71,54.614,-3.155,1,2,4,2020
2020-04-03,6.6,54.614,-3.155,1,2,4,2020
2020-04-04,9.51,54.614,-3.155,1,2,4,2020
2020-04-05,13.78,54.614,-3.155,1,2,4,2020
2020-04-06,10.86,54.614,-3.155,1,2,4,2020
2020-04-07,9.7,54.614,-3.155,1,2,4,2020
2020-04-08,10.5,54.614,-3.155,1,2,4,2020
2020-04-09,10.5,54.614,-3.155,1,2,4,2020
2020-04-10,14.87,54.614,-3.155,1,2,4,2020
2020-04-11,12.6,54.614,-3.155,1,2,4,2020
2020-04-12,10.54,54.614,-3.155,1,2,4,2020
2020-04-13,5.65,54.614,-3.155,1,2,4,2020
2020-04-14,5.38,54.614,-3.155,1,2,4,2020
2020-04-15,8.14,54.614,-3.155,1,2,4,2020
2020-04-16,10.16,54.614,-3.155,1,2,4,2020
2020-04-17,9.17,54.614,-3.155,1,2,4,2020
2020-04-18,8.57,54.614,-3.155,1,2,4,2020
2020-04-19,10.22,54.614,-3.155,1,2,4,2020
2020-04-20,9.9,54.614,-3.155,1,2,4,2020
2020-04-21,10.94,54.614,-3.155,1,2,4,2020
2020-04-22,12.6,54.614,-3.155,1,2,4,2020
2020-04-23,13.15,54.614,-3.155,1,2,4,2020
2020-04-24,12.1,54.614,-3.155,1,2,4,2020
2020-04-25,12.98,54.614,-3.155,1,2,4,2020
2020-04-26,8.47,54.614,-3.155,1,2,4,2020
2020-04-27,8.62,54.614,-3.155,1,2,4,2020
2020-04-28,7.48,54.614,-3.155,1,2,4,2020
2020-04-29,7.14,54.614,-3.155,1,2,4,2020
2020-04-30,7.99,54.614,-3.155,1,2,4,2020
2020-05-01,7.91,54.614,-3.155,1,2,5,2020
2020-05-02,10.53,54.614,-3.155,1,2,5,2020
2020-05-03,9.48,54.614,-3.155,1,2,5,2020
2020-05-04,9.36,54.614,-3.155,1,2,5,2020
2020-05-05,9.77,54.614,-3.155,1,2,5,2020
2020-05-06,9.77,54.614,-3.155,1,2,5,2020
2020-05-07,13.03,54.614,-3.155,1,2,5,2020
2020-05-08,14.15,54.614,-3.155,1,2,5,2020
2020-05-09,14.08,54.614,-3.155,1,2,5,2020
2020-05-10,7.2,54.614,-3.155,1,2,5,2020
2020-05-11,6.18,54.614,-3.155,1,2,5,2020
2020-05-12,7.37,54.614,-3.155,1,2,5,2020
2020-05-13,6.53,54.614,-3.155,1,2,5,2020
2020-05-14,7.51,54.614,-3.155,1,2,5,2020
2020-05-15,9.55,54.614,-3.155,1,2,5,2020
2020-05-16,10.12,54.614,-3.155,1,2,5,2020
2020-05-17,11.63,54.614,-3.155,1,2,5,2020
2020-05-18,12.26,54.614,-3.155,1,2,5,2020
2020-05-19,13.29,54.614,-3.155,1,2,5,2020
2020-05-20,15.38,54.614,-3.155,1,2,5,2020
2020-05-21,13.95,54.614,-3.155,1,2,5,2020
2020-05-22,13.26,54.614,-3.155,1,2,5,2020
2020-05-23,11.12,54.614,-3.155,1,2,5,2020
2020-05-24,12.8,54.614,-3.155,1,2,5,2020
2020-05-25,13.11,54.614,-3.155,1,2,5,2020
2020-05-26,14.05,54.614,-3.155,1,2,5,2020
2020-05-27,12.74,54.614,-3.155,1,2,5,2020
2020-05-28,16.93,54.614,-3.155,1,2,5,2020
2020-05-29,19.75,54.614,-3.155,1,2,5,2020
2020-05-30,17.67,54.614,-3.155,1,2,5,2020
2020-05-31,17.4,54.614,-3.155,1,2,5,2020
2020-06-01,17.31,54.614,-3.155,1,3,6,2020
2020-06-02,16.14,54.614,-3.155,1,3,6,2020
2020-06-03,11.32,54.614,-3.155,1,3,6,2020
2020-06-04,10.77,54.614,-3.155,1,3,6,2020
2020-06-05,9.38,54.614,-3.155,1,3,6,2020
2020-06-06,12.25,54.614,-3.155,1,3,6,2020
2020-06-07,12.9,54.614,-3.155,1,3,6,2020
2020-06-08,11.56,54.614,-3.155,1,3,6,2020
2020-06-09,11.86,54.614,-3.155,1,3,6,2020
2020-06-10,11.47,54.614,-3.155,1,3,6,2020
2020-06-11,12.32,54.614,-3.155,1,3,6,2020
2020-06-12,13.36,54.614,-3.155,1,3,6,2020
2020-06-13,16.67,54.614,-3.155,1,3,6,2020
2020-06-14,18.23,54.614,-3.155,1,3,6,2020
2020-06-15,16.26,54.614,-3.155,1,3,6,2020
2020-06-16,16.15,54.614,-3.155,1,3,6,2020
2020-06-17,16.68,54.614,-3.155,1,3,6,2020
2020-06-18,14.68,54.614,-3.155,1,3,6,2020
2020-06-19,14.75,54.614,-3.155,1,3,6,2020
2020-06-20,15.87,54.614,-3.155,1,3,6,2020
2020-06-21,14.48,54.614,-3.155,1,3,6,2020
2020-06-22,13.78,54.614,-3.155,1,3,6,2020
2020-06-23,16.68,54.614,-3.155,1,3,6,2020
2020-06-24,18.87,54.614,-3.155,1,3,6,2020
2020-06-25,22.73,54.614,-3.155,1,3,6,2020
2020-06-26,18.92,54.614,-3.155,1,3,6,2020
2020-06-27,14.1,54.614,-3.155,1,3,6,2020
2020-06-28,11.68,54.614,-3.155,1,3,6,2020
2020-06-29,13.08,54.614,-3.155,1,3,6,2020
2020-06-30,13.13,54.614,-3.155,1,3,6,2020
2020-07-01,13.83,54.614,-3.155,1,3,7,2020
2020-07-02,13.41,54.614,-3.155,1,3,7,2020
2020-07-03,13.75,54.614,-3.155,1,3,7,2020
2020-07-04,15.06,54.614,-3.155,1,3,7,2020
2020-07-05,13.26,54.614,-3.155,1,3,7,2020
2020-07-06,13.12,54.614,-3.155,1,3,7,2020
2020-07-07,11.91,54.614,-3.155,1,3,7,2020
2020-07-08,12.88,54.614,-3.155,1,3,7,2020
2020-07-09,13.96,54.614,-3.155,1,3,7,2020
2020-07-10,13.18,54.614,-3.155,1,3,7,2020
2020-07-11,12.58,54.614,-3.155,1,3,7,2020
2020-07-12,14.31,54.614,-3.155,1,3,7,2020
2020-07-13,14.85,54.614,-3.155,1,3,7,2020
2020-07-14,12.98,54.614,-3.155,1,3,7,2020
2020-07-15,13.39,54.614,-3.155,1,3,7,2020
2020-07-16,16.05,54.614,-3.155,1,3,7,2020
2020-07-17,16.38,54.614,-3.155,1,3,7,2020
2020-07-18,15.15,54.614,-3.155,1,3,7,2020
2020-07-19,12.37,54.614,-3.155,1,3,7,2020
2020-07-20,12.62,54.614,-3.155,1,3,7,2020
2020-07-21,14.02,54.614,-3.155,1,3,7,2020
2020-07-22,14.39,54.614,-3.155,1,3,7,2020
2020-07-23,15.54,54.614,-3.155,1,3,7,2020
2020-07-24,15.48,54.614,-3.155,1,3,7,2020
2020-07-25,15.6,54.614,-3.155,1,3,7,2020
2020-07-26,14.52,54.614,-3.155,1,3,7,2020
2020-07-27,14.09,54.614,-3.155,1,3,7,2020
2020-07-28,12.85,54.614,-3.155,1,3,7,2020
2020-07-29,13.14,54.614,-3.155,1,3,7,2020
2020-07-30,15.76,54.614,-3.155,1,3,7,2020
2020-07-31,21.72,54.614,-3.155,1,3,7,2020
2020-08-01,15.88,54.614,-3.155,1,3,8,2020
2020-08-02,13.89,54.614,-3.155,1,3,8,2020
2020-08-03,12.87,54.614,-3.155,1,3,8,2020
2020-08-04,14.09,54.614,-3.155,1,3,8,2020
2020-08-05,17.18,54.614,-3.155,1,3,8,2020
2020-08-06,16.72,54.614,-3.155,1,3,8,2020
2020-08-07,18.92,54.614,-3.155,1,3,8,2020
2020-08-08,17.55,54.614,-3.155,1,3,8,2020
2020-08-09,17.43,54.614,-3.155,1,3,8,2020
2020-08-10,19.81,54.614,-3.155,1,3,8,2020
2020-08-11,21.92,54.614,-3.155,1,3,8,2020
2020-08-12,22.1,54.614,-3.155,1,3,8,2020
2020-08-13,21.05,54.614,-3.155,1,3,8,2020
2020-08-14,18.59,54.614,-3.155,1,3,8,2020
2020-08-15,18.34,54.614,-3.155,1,3,8,2020
2020-08-16,16.61,54.614,-3.155,1,3,8,2020
2020-08-17,16.49,54.614,-3.155,1,3,8,2020
2020-08-18,16.18,54.614,-3.155,1,3,8,2020
